dissemination_identifier,execution_timestamp_utc,execution_month,effective_date,expiration_date,tenor_days,tenor_months_rounded,tenor_years_exact,tenor_label,swap_format_inferred,fixed_rate_decimal,fixed_rate_pct,notional_usd,currency,underlier_name_norm,index_family_norm,cpi_lag_months_inferred,index_convention_inferred,source_file,platform_identifier,cleared
2112953842000000101,2026-02-19T18:36:32Z,2026-02,2026-02-23,2031-02-23,1826,60,4.999316,5Y,YYIS,0.0239675,2.39675,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2120633272000000501,2026-02-20T12:36:18Z,2026-02,2025-12-17,2035-12-17,3652,120,9.998631,10Y,YYIS,0.02384,2.384,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2121261203000000301,2026-02-20T14:30:05Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2121325703000000701,2026-02-20T15:21:44Z,2026-02,2025-12-15,2055-12-15,10957,360,29.998631,30Y,YYIS,0.024015,2.4015,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2121389469000000101,2026-02-20T16:03:06Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.024125,2.4125,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2121389471000000301,2026-02-20T16:03:06Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.024125,2.4125,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,N
2121443693000000101,2026-02-20T16:03:06Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.024125,2.4125,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2121390200000000701,2026-02-20T16:03:38Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.024125,2.4125,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2121390202000000901,2026-02-20T16:03:38Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.024125,2.4125,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,N
2121442637000000501,2026-02-20T16:03:38Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.024125,2.4125,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2121412174000000301,2026-02-20T16:15:37Z,2026-02,2026-02-24,2031-02-24,1826,60,4.999316,5Y,YYIS,0.023885,2.3885,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,GSEF,I
2122401436000000101,2026-02-20T17:47:11Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.024223,2.4223,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2122740353000000301,2026-02-20T18:17:05Z,2026-02,2025-12-15,2055-12-15,10957,360,29.998631,30Y,YYIS,0.02402,2.402,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2122938258000000201,2026-02-20T19:01:47Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.0241,2.41,4000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2123053429000000201,2026-02-20T19:01:47Z,2026-02,2026-02-24,2027-02-24,365,12,0.999316,1Y,ZCIS,0.0241,2.41,4000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2122938261000000501,2026-02-20T19:02:56Z,2026-02,2026-02-24,2028-02-24,730,24,1.998631,2Y,Likely ZCIS,0.023825,2.3825,4000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2123053428000000101,2026-02-20T19:02:56Z,2026-02,2026-02-24,2028-02-24,730,24,1.998631,2Y,Likely ZCIS,0.023825,2.3825,4000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2122943401000001101,2026-02-20T19:11:07Z,2026-02,2026-02-24,2056-02-24,10957,360,29.998631,30Y,YYIS,0.0241,2.41,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2123319505000000201,2026-02-20T20:47:08Z,2026-02,2025-09-23,2035-09-23,3652,120,9.998631,10Y,YYIS,0.02565656,2.565656,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2130685047000002501,2026-02-23T14:30:41Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2131837642000000801,2026-02-23T17:42:53Z,2026-02,2026-02-25,2031-02-25,1826,60,4.999316,5Y,YYIS,0.0236325,2.36325,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,BBSF,I
2132294070000001201,2026-02-23T18:48:23Z,2026-02,2026-02-23,2031-02-23,1826,60,4.999316,5Y,YYIS,0.0239675,2.39675,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132401058000000101,2026-02-23T19:23:23Z,2026-02,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.0225,2.25,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132401059000000201,2026-02-23T19:23:23Z,2026-02,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.0225,2.25,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406222000000101,2026-02-23T19:27:30Z,2026-02,2026-02-24,2056-02-24,10957,360,29.998631,30Y,YYIS,0.0241,2.41,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406223000000201,2026-02-23T19:27:30Z,2026-02,2026-02-20,2056-02-20,10957,360,29.998631,30Y,YYIS,0.0242,2.42,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406224000000301,2026-02-23T19:27:30Z,2026-02,2026-02-19,2056-02-19,10957,360,29.998631,30Y,YYIS,0.024075,2.4075,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406226000000501,2026-02-23T19:27:30Z,2026-02,2026-01-28,2056-01-28,10957,360,29.998631,30Y,YYIS,0.024545,2.4545,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406227000000601,2026-02-23T19:27:30Z,2026-02,2026-01-29,2056-01-29,10957,360,29.998631,30Y,YYIS,0.024755,2.4755,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406228000000701,2026-02-23T19:27:30Z,2026-02,2026-01-27,2056-01-27,10957,360,29.998631,30Y,YYIS,0.02461,2.461,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406229000000801,2026-02-23T19:27:30Z,2026-02,2026-01-27,2056-01-27,10957,360,29.998631,30Y,YYIS,0.0246,2.46,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406233000001201,2026-02-23T19:27:30Z,2026-02,2026-02-18,2056-02-18,10957,360,29.998631,30Y,YYIS,0.02418,2.418,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406235000001401,2026-02-23T19:27:30Z,2026-02,2026-02-23,2056-02-23,10957,360,29.998631,30Y,YYIS,0.02412,2.412,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2132406237000001601,2026-02-23T19:27:30Z,2026-02,2026-02-19,2056-02-19,10957,360,29.998631,30Y,YYIS,0.02403,2.403,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2144188899000000801,2026-02-24T13:21:34Z,2026-02,2025-12-22,2030-12-22,1826,60,4.999316,5Y,YYIS,0.02329,2.329,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2144571145000003901,2026-02-24T13:46:00Z,2026-02,2025-11-04,2035-11-04,3652,120,9.998631,10Y,YYIS,0.02485,2.485,900000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2144571147000004101,2026-02-24T13:46:00Z,2026-02,2025-11-25,2035-11-25,3652,120,9.998631,10Y,YYIS,0.02427,2.427,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2144571148000004201,2026-02-24T13:46:00Z,2026-02,2025-10-02,2035-10-02,3652,120,9.998631,10Y,YYIS,0.02555,2.555,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2144571150000004401,2026-02-24T13:46:00Z,2026-02,2025-11-04,2035-11-04,3652,120,9.998631,10Y,YYIS,0.0248,2.48,810000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2144571151000004501,2026-02-24T13:46:00Z,2026-02,2025-10-24,2035-10-24,3652,120,9.998631,10Y,YYIS,0.02486,2.486,410000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2144805856000002401,2026-02-24T14:01:51Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.023917,2.3917,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145013723000000901,2026-02-24T14:16:12Z,2026-02,2025-01-15,2030-01-15,1826,60,4.999316,5Y,YYIS,0.0252,2.52,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145013724000001001,2026-02-24T14:16:12Z,2026-02,2025-01-15,2035-01-15,3652,120,9.998631,10Y,YYIS,0.0255,2.55,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145027000000002101,2026-02-24T14:17:07Z,2026-02,2026-02-20,2056-02-20,10957,360,29.998631,30Y,YYIS,0.024175,2.4175,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145325767000001501,2026-02-24T14:36:47Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145334629000000301,2026-02-24T14:36:47Z,2026-02,2026-02-15,2036-02-15,3652,120,9.998631,10Y,YYIS,0.025,2.5,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145643384000005101,2026-02-24T14:57:33Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145768635000000601,2026-02-24T15:07:18Z,2026-02,2026-02-26,2056-02-26,10957,360,29.998631,30Y,YYIS,0.0239,2.39,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145901427000004001,2026-02-24T15:19:35Z,2026-02,2025-12-15,2055-12-15,10957,360,29.998631,30Y,YYIS,0.023805,2.3805,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2145908877000000101,2026-02-24T15:19:44Z,2026-02,2026-02-26,2036-02-26,3652,120,9.998631,10Y,YYIS,0.023795,2.3795,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,GSEF,I
2146523883000000801,2026-02-24T16:39:06Z,2026-02,2026-02-26,2027-02-26,365,12,0.999316,1Y,YYIS,0.0242,2.42,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2146533324000000401,2026-02-24T16:41:06Z,2026-02,2026-02-26,2028-02-26,730,24,1.998631,2Y,YYIS,0.0235749,2.35749,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2147568987000000401,2026-02-24T17:49:48Z,2026-02,2026-02-26,2031-02-26,1826,60,4.999316,5Y,YYIS,0.02348,2.348,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,BBSF,I
2147611030000000301,2026-02-24T17:51:58Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.023998,2.3998,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2147623433000000401,2026-02-24T17:52:34Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.023933,2.3933,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2147648909000000901,2026-02-24T17:54:55Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.024003,2.4003,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2147648910000001001,2026-02-24T17:54:55Z,2026-02,2025-06-15,2030-06-15,1826,60,4.999316,5Y,YYIS,0.02388,2.388,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2148314245000000101,2026-02-24T18:52:41Z,2026-02,2026-02-26,2056-02-26,10957,360,29.998631,30Y,YYIS,0.02394,2.394,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2148329916000000501,2026-02-24T18:56:45Z,2026-02,2026-01-15,2031-01-15,1826,60,4.999316,5Y,YYIS,0.023122,2.3122,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2148416638000001101,2026-02-24T19:25:20Z,2026-02,2026-02-26,2056-02-26,10957,360,29.998631,30Y,YYIS,0.023925,2.3925,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2148426985000000401,2026-02-24T19:36:01Z,2026-02,2026-01-29,2036-01-29,3652,120,9.998631,10Y,ZCIS,0.024955,2.4955,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2160519680000000101,2026-02-25T13:02:37Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2160519681000000201,2026-02-25T13:02:37Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2160683362000000201,2026-02-25T13:02:37Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2160528089000000101,2026-02-25T13:02:58Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2160528090000000201,2026-02-25T13:02:58Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,N
2160846196000000301,2026-02-25T13:02:58Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2160852404000000101,2026-02-25T13:18:36Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.0239375,2.39375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2160852405000000201,2026-02-25T13:18:36Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.0239375,2.39375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,N
2161005992000000701,2026-02-25T13:18:36Z,2026-02,2026-02-27,2036-02-27,3652,120,9.998631,10Y,ZCIS,0.0239375,2.39375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2161019472000001501,2026-02-25T13:26:37Z,2026-02,2025-10-23,2035-10-23,3652,120,9.998631,10Y,YYIS,0.02471,2.471,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161019473000001601,2026-02-25T13:26:37Z,2026-02,2025-11-04,2035-11-04,3652,120,9.998631,10Y,YYIS,0.02496,2.496,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161019474000001701,2026-02-25T13:26:37Z,2026-02,2025-10-02,2035-10-02,3652,120,9.998631,10Y,YYIS,0.02555,2.555,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161019475000001801,2026-02-25T13:26:37Z,2026-02,2025-11-18,2035-11-18,3652,120,9.998631,10Y,YYIS,0.02477,2.477,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161019476000001901,2026-02-25T13:26:37Z,2026-02,2025-10-15,2035-10-15,3652,120,9.998631,10Y,YYIS,0.02503,2.503,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161061832000001701,2026-02-25T13:28:25Z,2026-02,2026-02-27,2029-02-27,1096,36,3.000684,3Y,YYIS,0.023715,2.3715,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161082104000000501,2026-02-25T13:29:21Z,2026-02,2025-12-17,2035-12-17,3652,120,9.998631,10Y,YYIS,0.02384,2.384,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520608000000601,2026-02-25T13:49:25Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.024753,2.4753,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520610000000801,2026-02-25T13:49:25Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.025107,2.5107,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520611000000901,2026-02-25T13:49:25Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.025257,2.5257,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520613000001101,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024017,2.4017,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520615000001301,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024273,2.4273,700000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520616000001401,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024462,2.4462,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520619000001701,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024507,2.4507,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520620000001801,2026-02-25T13:49:25Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.024982,2.4982,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520622000002001,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024627,2.4627,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520623000002101,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024667,2.4667,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520624000002201,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02468,2.468,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520625000002301,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024755,2.4755,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161520626000002401,2026-02-25T13:49:25Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024952,2.4952,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2161680346000000601,2026-02-25T13:56:39Z,2026-02,2026-02-27,2031-02-27,1826,60,4.999316,5Y,YYIS,0.0236625,2.36625,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,BBSF,I
2162205129000002401,2026-02-25T14:27:16Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2162205131000002601,2026-02-25T14:27:16Z,2026-02,2026-02-15,2036-02-15,3652,120,9.998631,10Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2162334679000002201,2026-02-25T14:37:24Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2162354699000003801,2026-02-25T14:39:02Z,2026-02,2026-02-27,2031-02-27,1826,60,4.999316,5Y,YYIS,0.023662,2.3662,200000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2162544148000002701,2026-02-25T14:56:53Z,2026-02,2026-02-27,2056-02-27,10957,360,29.998631,30Y,YYIS,0.02401,2.401,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2162779458000001901,2026-02-25T15:20:08Z,2026-02,2026-02-27,2056-02-27,10957,360,29.998631,30Y,YYIS,0.024,2.4,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,GSEF,I
2162820880000003001,2026-02-25T15:24:19Z,2026-02,2026-02-26,2056-02-26,10957,360,29.998631,30Y,YYIS,0.02394,2.394,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2162820884000003401,2026-02-25T15:24:19Z,2026-02,2026-02-26,2056-02-26,10957,360,29.998631,30Y,YYIS,0.0239,2.39,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2162849321000000101,2026-02-25T15:26:39Z,2026-02,2025-09-02,2035-09-02,3652,120,9.998631,10Y,YYIS,0.02593,2.593,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
